tanggal,pasar manis,pasar wage
2019-08-02,34500.0,35000.0
2019-08-05,34500.0,35500.0
2019-08-06,36000.0,35000.0
2019-08-07,36000.0,35000.0
2019-08-08,36000.0,35000.0
2019-08-09,36000.0,35000.0
2019-08-12,34500.0,35000.0
2019-08-13,34500.0,35000.0
2019-08-14,34500.0,34500.0
2019-08-15,34500.0,34500.0
2019-08-16,34500.0,34500.0
2019-08-19,32500.0,34000.0
2019-08-20,32500.0,34000.0
2019-08-21,32500.0,33000.0
2019-08-22,32500.0,33000.0
2019-08-23,32500.0,33000.0
2019-08-26,32500.0,33500.0
2019-08-27,32500.0,33500.0
2019-08-28,32500.0,33500.0
2019-08-29,32500.0,32500.0
2019-08-30,32500.0,32500.0
2019-09-02,28500.0,32000.0
2019-09-03,28500.0,32000.0
2019-09-04,30500.0,32000.0
2019-09-05,30500.0,32500.0
2019-09-06,30500.0,32500.0
2019-09-09,32000.0,32500.0
2019-09-10,32000.0,35000.0
2019-09-11,32000.0,35000.0
2019-09-12,32000.0,35000.0
2019-09-13,34000.0,35000.0
2019-09-16,33500.0,33500.0
2019-09-17,33500.0,33500.0
2019-09-18,33500.0,33000.0
2019-09-19,32500.0,33000.0
2019-09-20,32500.0,33000.0
2019-09-23,33000.0,32000.0
2019-09-24,33000.0,32000.0
2019-09-25,33000.0,35000.0
2019-09-26,33000.0,35000.0
2019-09-27,33000.0,35000.0
2019-09-30,33000.0,35000.0
2019-10-01,33000.0,35000.0
2019-10-02,33000.0,35000.0
2019-10-03,33000.0,35000.0
2019-10-04,33000.0,35000.0
2019-10-07,33000.0,35000.0
2019-10-08,33000.0,35000.0
2019-10-09,33000.0,35000.0
2019-10-10,34000.0,35500.0
2019-10-11,34000.0,35500.0
2019-10-14,35000.0,35500.0
2019-10-15,35000.0,35500.0
2019-10-16,35000.0,35500.0
2019-10-17,35000.0,35500.0
2019-10-18,35000.0,35500.0
2019-10-21,35500.0,35500.0
2019-10-22,35500.0,35500.0
2019-10-23,35500.0,35500.0
2019-10-24,35500.0,35500.0
2019-10-25,35500.0,35500.0
2019-10-28,35500.0,35000.0
2019-10-29,35500.0,35000.0
2019-10-30,35500.0,35000.0
2019-10-31,35500.0,35000.0
2019-11-01,35500.0,35000.0
2019-11-04,35500.0,36000.0
2019-11-05,35500.0,36000.0
2019-11-06,35500.0,35500.0
2019-11-07,35500.0,35500.0
2019-11-08,35500.0,35500.0
2019-11-11,35500.0,35500.0
2019-11-12,35500.0,35500.0
2019-11-13,35500.0,35500.0
2019-11-14,35500.0,35500.0
2019-11-15,35500.0,35500.0
2019-11-18,35500.0,35000.0
2019-11-19,35500.0,35000.0
2019-11-20,35500.0,35000.0
2019-11-21,35500.0,35000.0
2019-11-22,35500.0,35000.0
2019-11-25,35500.0,34000.0
2019-11-26,35500.0,34000.0
2019-11-27,34500.0,34000.0
2019-11-28,35000.0,34000.0
